,key,3,10,5,auditReportDate
1365,2016.03.302016.03.30SB(2015.12)046070120111-0147422,코다코,120111-0147422,(2015.12),2015년12월31일_2014년12월31일_2016년3월16일_
4637,2017.03.302017.03.30SB(2016.12)046070120111-0147422,코다코,120111-0147422,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
9564,2018.03.302018.03.30SB(2017.12)046070120111-0147422,코다코,120111-0147422,(2017.12),2016년12월31일_2018년3월22일_2017년12월31일_
14260,2019.03.292019.03.29SB(2018.12)046070120111-0147422,코다코,120111-0147422,(2018.12),2018년12월31일_2018년3월22일_2019년3월21일_2017년12월31일_
21171,2020.04.062020.04.06SB(2019.12)046070120111-0147422,코다코,120111-0147422,(2019.12),2019년12월31일_2020년4월3일_
6179,2017.03.312017.03.31SB(2016.12)120111-0148800,해성티피씨,120111-0148800,(2016.12),2017년3월27일_2015년12월31일_2016년3월31일_2015년12월30일_2016년12월31일_2016년1월29일_
10812,2018.04.032018.04.03SB(2017.12)120111-0148800,해성티피씨,120111-0148800,(2017.12),2017년3월27일_2015년12월30일_2016년12월31일_2017년12월31일_2017년12월18일_2018년3월12일_2016년11월21일_
1503,2016.03.302016.03.30SB(2015.12)065270120111-0151499,플렉스컴,120111-0151499,(2015.12),2015년12월31일_2016년3월22일_2015년3월18일_2014년12월31일_
47,2016.03.242016.03.24SB(2015.12)079000120111-0153916,와토스코리아,120111-0153916,(2015.12),2015년12월31일_2016년3월11일_2014년12월31일_
5606,2017.03.312017.03.31SB(2016.12)079000120111-0153916,와토스코리아,120111-0153916,(2016.12),2015년12월31일_2017년3월13일_2016년12월31일_
9415,2018.03.302018.03.30SB(2017.12)079000120111-0153916,와토스코리아,120111-0153916,(2017.12),2016년12월31일_2017년12월31일_2018년3월16일_
15952,2019.04.052019.03.29SB(2018.12)079000120111-0153916,와토스코리아,120111-0153916,(2018.12),2018년12월31일_2017년12월31일_2019년3월13일_
20227,2020.03.302020.03.30SB(2019.12)079000120111-0153916,와토스코리아,120111-0153916,(2019.12),2019년12월31일_2018년12월31일_2020년3월11일_
1456,2016.03.302016.03.30SB(2015.12)177830120111-0155011,파버나인,120111-0155011,(2015.12),2016년1월4일_2016년3월15일_2015년12월31일_2015년3월19일_2014년12월31일_
5992,2017.03.312017.03.31SB(2016.12)177830120111-0155011,파버나인,120111-0155011,(2016.12),2017년3월14일_2017년1월5일_2015년12월31일_2016년12월31일_2016년12월21일_2017년1월31일_
8785,2018.03.272018.03.27SB(2017.12)177830120111-0155011,파버나인,120111-0155011,(2017.12),2018년3월12일_2016년12월31일_2017년12월31일_
16146,2019.06.132019.03.29SB(2018.12)177830120111-0155011,파버나인,120111-0155011,(2018.12),2019년3월19일_2018년12월31일_2017년12월31일_
20736,2020.03.302020.03.30SB(2019.12)177830120111-0155011,파버나인,120111-0155011,(2019.12),2019년12월31일_2018년12월31일_2020년3월19일_
11388,2018.08.282017.08.18SB(2016.12)176560120111-0170978,포인트엔지니어링,120111-0170978,(2016.12),2015년12월31일_2017년3월24일_2016년12월31일_
11212,2018.06.292018.03.30SB(2017.12)176560120111-0170978,포인트엔지니어링,120111-0170978,(2017.12),2017년3월24일_2016년12월31일_2017년12월31일_2016년1월1일_2018년3월19일_
14323,2019.03.292019.03.29SB(2018.12)176560120111-0170978,포인트엔지니어링,120111-0170978,(2018.12),2018년12월31일_2019년3월13일_
1606,2016.03.302016.03.30SB(2015.12)046110120111-0175423,한일네트웍스,120111-0175423,(2015.12),2015년12월31일_2016년3월10일_2014년12월31일_
6151,2017.03.312017.03.31SB(2016.12)046110120111-0175423,한일네트웍스,120111-0175423,(2016.12),2015년12월31일_2017년3월9일_2016년12월31일_
9710,2018.03.302018.03.30SB(2017.12)046110120111-0175423,한일네트웍스,120111-0175423,(2017.12),2018년3월7일_2016년12월31일_2017년12월31일_
15791,2019.04.012019.04.01SB(2018.12)046110120111-0175423,한일네트웍스,120111-0175423,(2018.12),2019년3월7일_2018년12월31일_
20938,2020.03.302020.03.30SB(2019.12)046110120111-0175423,한일네트웍스,120111-0175423,(2019.12),2019년12월31일_2018년12월31일_2020년3월10일_
9411,2018.03.302018.03.30SB(2017.12)251370120111-0185810,와이엠티,120111-0185810,(2017.12),2016년12월31일_2017년3월14일_2018년3월22일_2017년12월31일_
15319,2019.04.012019.04.01SB(2018.12)251370120111-0185810,와이엠티,120111-0185810,(2018.12),2018년12월31일_2019년3월21일_2017년12월31일_
20224,2020.03.302020.03.30SB(2019.12)251370120111-0185810,와이엠티,120111-0185810,(2019.12),2019년12월31일_2018년12월31일_2020년3월20일_
2120,2016.05.162016.03.30SB(2015.12)232680120111-0216699,라온테크,120111-0216699,(2015.12),2015년12월31일_2015년3월13일_2016년03월25일_2016년3월25일_2014년12월31일_
5069,2017.03.312017.03.31SB(2016.12)232680120111-0216699,라온테크,120111-0216699,(2016.12),2015년12월31일_2016년12월31일_2017년03월17일_2017년3월17일_
11166,2018.06.222018.04.02SB(2017.12)232680120111-0216699,라온테크,120111-0216699,(2017.12),2018년03월21일_2016년12월31일_2017년12월31일_2018년3월21일_
14776,2019.04.012019.04.01SB(2018.12)232680120111-0216699,라온테크,120111-0216699,(2018.12),2018년12월31일_2019년3월21일_
19460,2020.03.302020.03.30SB(2019.12)232680120111-0216699,라온테크,120111-0216699,(2019.12),2019년12월31일_2020년3월19일_
10887,2018.04.172018.04.11SB(2017.12)120111-0225064,세명테크,120111-0225064,(2017.12),2018년03월14일_2016년12월31일_2017년12월31일_
15012,2019.04.012019.04.01SB(2018.12)120111-0225064,세명테크,120111-0225064,(2018.12),2018년3월14일_2019년3월26일_2017년12월31일_2018년12월31일_
21317,2020.05.152020.05.15SB(2019.12)120111-0225064,세명테크,120111-0225064,(2019.12),2019년12월31일_2020년3월26일_
2261,2016.05.172016.03.30SB(2015.12)103650120111-0226458,에이치앤아이,120111-0226458,(2015.12),2015년12월31일_2016년3월22일_2014년12월31일_
2305,2016.05.232016.03.30SB(2015.12)219130120111-0228610,타이거일렉,120111-0228610,(2015.12),2015년12월31일_2016년3월16일_2014년12월31일_
5945,2017.03.312017.03.31SB(2016.12)219130120111-0228610,타이거일렉,120111-0228610,(2016.12),2015년12월31일_2016년12월31일_2017년3월15일_2016년3월16일_
11052,2018.06.112018.03.30SB(2017.12)219130120111-0228610,타이거일렉,120111-0228610,(2017.12),2018년3월21일_2016년12월31일_2017년12월31일_
14285,2019.03.292019.03.29SB(2018.12)219130120111-0228610,타이거일렉,120111-0228610,(2018.12),2018년12월31일_2019년3월15일_2017년12월31일_
20676,2020.03.302020.03.30SB(2019.12)219130120111-0228610,타이거일렉,120111-0228610,(2019.12),2020년3월18일_2018년12월31일_
14825,2019.04.012019.04.01SB(2018.12)100590120111-0230277,머큐리,120111-0230277,(2018.12),2018년12월31일_2019년3월12일_
18742,2020.03.272020.03.27SB(2019.12)100590120111-0230277,머큐리,120111-0230277,(2019.12),2019년12월31일_2020년3월5일_
10069,2018.04.022018.04.02SB(2017.12)241770120111-0233338,메카로,120111-0233338,(2017.12),2018년3월14일_2016년12월31일_2017년12월31일_
16235,2019.07.022019.03.29SB(2018.12)241770120111-0233338,메카로,120111-0233338,(2018.12),2019년3월7일_2018년12월31일_
19549,2020.03.302020.03.30SB(2019.12)241770120111-0233338,메카로,120111-0233338,(2019.12),2019년12월31일_2020년3월18일_2018년12월31일_
594,2016.03.302016.03.30SB(2015.12)042670120111-0234469,두산인프라코어,120111-0234469,(2015.12),2015년12월31일_2016년3월17일_2014년12월31일_
5040,2017.03.312017.03.31SB(2016.12)042670120111-0234469,두산인프라코어,120111-0234469,(2016.12),2015년12월31일_2016년12월31일_2017년3월23일_
8841,2018.03.292018.03.29SB(2017.12)042670120111-0234469,두산인프라코어,120111-0234469,(2017.12),2018년3월19일_2017년3월23일_2016년12월31일_2017년12월31일_
13902,2019.03.292019.03.29SB(2018.12)042670120111-0234469,두산인프라코어,120111-0234469,(2018.12),2019년3월19일_2018년12월31일_2017년12월31일_
19419,2020.03.302020.03.30SB(2019.12)042670120111-0234469,두산인프라코어,120111-0234469,(2019.12),2019년12월31일_2018년12월31일_2020년3월16일_
10111,2018.04.022018.04.02SB(2017.12)263920120111-0290289,블러썸엠앤씨,120111-0290289,(2017.12),2018년2월26일_2017년3월30일_2016년12월31일_2017년12월31일_2018년03월22일_
14905,2019.04.012019.04.01SB(2018.12)263920120111-0290289,블러썸엠앤씨,120111-0290289,(2018.12),2018년12월31일_2019년3월14일_
19653,2020.03.302020.03.30SB(2019.12)263920120111-0290289,블러썸엠앤씨,120111-0290289,(2019.12),2019년12월31일_2018년12월31일_2020년3월20일_
1217,2016.03.302016.03.30SB(2015.12)120111-0324228,인천유나이티드,120111-0324228,(2015.12),2015년12월31일_2016년2월14일_2014년12월31일_
4598,2017.03.302017.03.30SB(2016.12)120111-0324228,인천유나이티드,120111-0324228,(2016.12),2015년12월31일_2016년12월31일_2017년3월17일_
8897,2018.03.292018.03.29SB(2017.12)120111-0324228,인천유나이티드,120111-0324228,(2017.12),2016년12월31일_2017년12월31일_2018년2월8일_
14198,2019.03.292019.03.29SB(2018.12)120111-0324228,인천유나이티드,120111-0324228,(2018.12),2019년2월17일_2018년12월31일_2017년12월31일_
18844,2020.03.272020.03.27SB(2019.12)120111-0324228,인천유나이티드,120111-0324228,(2019.12),2019년12월31일_2018년12월31일_2020년2월17일_
2260,2016.05.172016.03.30SB(2015.12)115530120111-0330796,씨엔플러스,120111-0330796,(2015.12),2015년12월31일_2016년3월10일_2014년12월31일_
8704,2018.01.312017.03.31SB(2016.12)115530120111-0330796,씨엔플러스,120111-0330796,(2016.12),2015년12월31일_2017년3월14일_2016년12월31일_
11571,2018.12.282018.03.30SB(2017.12)115530120111-0330796,씨엔플러스,120111-0330796,(2017.12),2018년3월25일_2016년12월31일_2018년1월30일_2017년12월31일_
14054,2019.03.292019.03.29SB(2018.12)115530120111-0330796,씨엔플러스,120111-0330796,(2018.12),2018년12월31일_2019년3월26일_2017년12월31일_
21522,2020.08.242020.03.30SB(2019.12)115530120111-0330796,씨엔플러스,120111-0330796,(2019.12),2019년12월31일_2020년3월26일_
11229,2018.07.092018.07.09SB(2017.12)276240120111-0336596,엘리비젼,120111-0336596,(2017.12),2018년03월09일_2016년12월31일_2017년12월31일_
15263,2019.04.012019.04.01SB(2018.12)276240120111-0336596,엘리비젼,120111-0336596,(2018.12),2019년03월19일_2018년12월31일_2017년12월31일_
20146,2020.03.302020.03.30SB(2019.12)276240120111-0336596,엘리비젼,120111-0336596,(2019.12),2019년12월31일_2020년3월19일_
2312,2016.05.242016.03.29SB(2015.12)078940120111-0350124,코드네이처,120111-0350124,(2015.12),2015년12월31일_2016년03월14일_2014년12월31일_
6550,2017.06.132017.03.31SB(2016.12)078940120111-0350124,코드네이처,120111-0350124,(2016.12),2017년01월26일_2015년12월31일_2016년11월9일_2016년6월7일_2016년12월31일_2017년03월20일_
10573,2018.04.022018.04.02SB(2017.12)078940120111-0350124,코드네이처,120111-0350124,(2017.12),2016년11월9일_2016년6월7일_2016년12월31일_2017년12월31일_2018년03월15일_
15576,2019.04.012019.04.01SB(2018.12)078940120111-0350124,코드네이처,120111-0350124,(2018.12),2019년3월20일_2018년12월31일_2018년3월15일_2017년12월31일_
18882,2020.03.272020.03.27SB(2019.12)078940120111-0350124,코드네이처,120111-0350124,(2019.12),2019년12월31일_2018년12월31일_2020년3월16일_2019년1월31일_2019년3월20일_2019년5월9일_2019년3월21일_2020년3월29일_
10790,2018.04.032018.03.28SB(2017.12)120111-0389454,대영씨엔이,120111-0389454,(2017.12),2017년3월29일_2018년3월18일_2018년03월18일_2016년12월31일_2017년12월31일_
14661,2019.04.012019.04.01SB(2018.12)120111-0389454,대영씨엔이,120111-0389454,(2018.12),2018년12월31일_2019년03월26일_2019년3월26일_2017년12월31일_
19308,2020.03.302020.03.30SB(2019.12)120111-0389454,대영씨엔이,120111-0389454,(2019.12),2019년12월31일_2018년12월31일_2020년03월25일_
1017,2016.03.302016.03.30SB(2015.12)088800120111-0397241,에이스테크,120111-0397241,(2015.12),2015년12월31일_2016년3월22일_2014년12월31일_
5514,2017.03.312017.03.31SB(2016.12)088800120111-0397241,에이스테크,120111-0397241,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
10330,2018.04.022018.04.02SB(2017.12)088800120111-0397241,에이스테크,120111-0397241,(2017.12),2017년3월16일_2018년3월22일_2016년12월31일_2017년12월31일_
15227,2019.04.012019.04.01SB(2018.12)088800120111-0397241,에이스테크,120111-0397241,(2018.12),2018년12월31일_2019년3월21일_2017년12월31일_
20095,2020.03.302020.03.30SB(2019.12)088800120111-0397241,에이스테크,120111-0397241,(2019.12),2019년12월31일_2020년3월19일_
11295,2018.08.102018.04.02SB(2017.12)178320120111-0447781,서진시스템,120111-0447781,(2017.12),2017년2월10일_2016년12월31일_2017년12월31일_2018년3월22일_2018년03월22일_
14009,2019.03.292019.03.29SB(2018.12)178320120111-0447781,서진시스템,120111-0447781,(2018.12),2018년12월31일_2019년3월21일_2017년12월31일_
19779,2020.03.302020.03.30SB(2019.12)178320120111-0447781,서진시스템,120111-0447781,(2019.12),2019년12월31일_2018년12월31일_2020년3월19일_
2392,2016.08.122016.08.12SB(2015.12)250300120111-0453598,제이에스피브이,120111-0453598,(2015.12),2015년12월31일_2015년4월9일_2014년12월31일_2016년3월15일_
5791,2017.03.312017.03.31SB(2016.12)250300120111-0453598,제이에스피브이,120111-0453598,(2016.12),2015년12월31일_2016년12월31일_2017년3월30일_
10505,2018.04.022018.04.02SB(2017.12)250300120111-0453598,제이에스피브이,120111-0453598,(2017.12),2018년3월27일_2016년12월31일_2017년12월31일_2017년3월30일_
9537,2018.03.302018.03.30SB(2017.12)272450120111-0454976,진에어,120111-0454976,(2017.12),2016년12월31일_2017년3월16일_2018년3월15일_2017년12월31일_
15535,2019.04.012019.04.01SB(2018.12)272450120111-0454976,진에어,120111-0454976,(2018.12),2018년12월31일_2019년3월19일_
20536,2020.03.302020.03.30SB(2019.12)272450120111-0454976,진에어,120111-0454976,(2019.12),2019년12월31일_2018년12월31일_2020년3월17일_
1594,2016.03.302016.03.30SB(2015.12)105630120111-0484303,한세실업,120111-0484303,(2015.12),2015년12월31일_2016년3월9일_2014년12월31일_
6133,2017.03.312017.03.31SB(2016.12)105630120111-0484303,한세실업,120111-0484303,(2016.12),2015년12월31일_2017년3월9일_2016년12월31일_
9704,2018.03.302018.03.30SB(2017.12)105630120111-0484303,한세실업,120111-0484303,(2017.12),2016년12월31일_2018년3월8일_2017년12월31일_
14361,2019.03.292019.03.29SB(2018.12)105630120111-0484303,한세실업,120111-0484303,(2018.12),2019년3월7일_2018년12월31일_2017년12월31일_
20919,2020.03.302020.03.30SB(2019.12)105630120111-0484303,한세실업,120111-0484303,(2019.12),2019년12월31일_2018년12월31일_2020년3월20일_
6285,2017.04.052017.03.30SB(2016.12)120111-0484783,코리아코스팩,120111-0484783,(2016.12),2015년12월31일_2016년12월31일_2017년3월21일_
10578,2018.04.022018.04.02SB(2017.12)120111-0484783,코리아코스팩,120111-0484783,(2017.12),2016년12월31일_2018년3월28일_2017년12월31일_2017년3월21일_
15583,2019.04.012019.04.01SB(2018.12)120111-0484783,코리아코스팩,120111-0484783,(2018.12),2019년3월6일_2018년12월31일_2017년12월31일_
20612,2020.03.302020.03.30SB(2019.12)120111-0484783,코리아코스팩,120111-0484783,(2019.12),2019년12월31일_2018년12월31일_2020년3월30일_
10782,2018.04.032018.04.02SB(2017.12)255220120111-0517154,SG,120111-0517154,(2017.12),2018년1월26일_2018년1월24일_2016년12월31일_2017년12월31일_2018년3월19일_
