,key,3,10,5,auditReportDate
20538,2020.03.302020.03.30SB(2019.12)002780110111-0006349,진흥기업,110111-0006349,(2019.12),2019년12월31일_2018년12월31일_2020년3월19일_2019년3월14일_
3671,2016.05.022016.04.29CB(2015.12)003190110111-0006448,알바이오,110111-0006448,(2015.12),2015년12월31일_2015년4월28일_2016년4월25일_2014년12월31일_
8341,2017.04.282017.04.28CB(2016.12)003190110111-0006448,알바이오,110111-0006448,(2016.12),2015년12월31일_2017년4월20일_2016년12월31일_
13164,2018.04.302018.05.02CB(2017.12)003190110111-0006448,알바이오,110111-0006448,(2017.12),2018년4월20일_2016년12월31일_2017년12월31일_
18243,2019.04.302019.04.30CB(2018.12)003190110111-0006448,알바이오,110111-0006448,(2018.12),2018년12월31일_2019년4월24일_2017년12월31일_
22641,2020.03.302020.04.29CB(2019.12)003190110111-0006448,알바이오,110111-0006448,(2019.12),2019년12월31일_2018년12월31일_2020년4월24일_
3559,2016.03.302016.03.30CB(2015.12)000370110111-0006456,한화손해보험,110111-0006456,(2015.12),2015년12월31일_2016년3월9일_2014년12월31일_
8219,2017.03.312017.03.31CB(2016.12)000370110111-0006456,한화손해보험,110111-0006456,(2016.12),2015년12월31일_2017년3월13일_2016년12월31일_
13042,2018.04.022018.04.02CB(2017.12)000370110111-0006456,한화손해보험,110111-0006456,(2017.12),2018년3월15일_2016년12월31일_2017년12월31일_
18270,2019.05.152019.04.01CB(2018.12)000370110111-0006456,한화손해보험,110111-0006456,(2018.12),2018년12월31일_2017년12월31일_2019년3월13일_
23314,2020.03.302020.03.30CB(2019.12)000370110111-0006456,한화손해보험,110111-0006456,(2019.12),2019년12월31일_2018년12월31일_2020년3월11일_
3269,2016.03.302016.03.30CB(2015.12)001200110111-0007826,유진증권,110111-0007826,(2015.12),2016년03월04일_2015년12월31일_2014년12월31일_
7890,2017.03.312017.03.31CB(2016.12)001200110111-0007826,유진증권,110111-0007826,(2016.12),2017년03월14일_2015년12월31일_2016년12월31일_
12841,2018.04.022018.04.02CB(2017.12)001200110111-0007826,유진증권,110111-0007826,(2017.12),2016년12월31일_2018년03월13일_2017년12월31일_
17745,2019.04.012019.04.01CB(2018.12)001200110111-0007826,유진증권,110111-0007826,(2018.12),2018년12월31일_2019년03월18일_2017년12월31일_
22876,2020.03.302020.03.30CB(2019.12)001200110111-0007826,유진증권,110111-0007826,(2019.12),2019년12월31일_2018년12월31일_2020년03월16일_
8498,2017.06.222014.03.31CB(2013.12)000720110111-0007909,현대건설,110111-0007909,(2013.12),2012년01월01일_2014년3월6일_2013년01월01일_2012년12월31일_2013년12월31일_
8500,2017.06.222015.03.31CB(2014.12)000720110111-0007909,현대건설,110111-0007909,(2014.12),2015년3월5일_2013년12월31일_2014년12월31일_
8502,2017.06.222016.03.30CB(2015.12)000720110111-0007909,현대건설,110111-0007909,(2015.12),2015년12월31일_2016년3월3일_2014년12월31일_
8504,2017.06.222017.03.31CB(2016.12)000720110111-0007909,현대건설,110111-0007909,(2016.12),2015년12월31일_2017년3월9일_2016년12월31일_
13047,2018.04.022018.04.02CB(2017.12)000720110111-0007909,현대건설,110111-0007909,(2017.12),2017년6월22일_2018년3월21일_2016년12월31일_2017년12월31일_
18046,2019.04.012019.04.01CB(2018.12)000720110111-0007909,현대건설,110111-0007909,(2018.12),2019년03월07일_2018년12월31일_
23326,2020.03.302020.03.30CB(2019.12)000720110111-0007909,현대건설,110111-0007909,(2019.12),2019년12월31일_2020년3월11일_
569,2016.03.302016.03.30SB(2015.12)002210110111-0008200,동성제약,110111-0008200,(2015.12),2015년12월31일_2015년3월2일_2016년02월29일_2014년12월31일_
4409,2017.03.302017.03.30SB(2016.12)002210110111-0008200,동성제약,110111-0008200,(2016.12),2015년12월31일_2017년02월27일_2016년12월31일_
9994,2018.04.022018.04.02SB(2017.12)002210110111-0008200,동성제약,110111-0008200,(2017.12),2016년12월31일_2018년02월27일_2017년12월31일_
16255,2019.07.102019.04.01SB(2018.12)002210110111-0008200,동성제약,110111-0008200,(2018.12),2018년12월31일_2019년3월8일_2017년12월31일_
19379,2020.03.302020.03.30SB(2019.12)002210110111-0008200,동성제약,110111-0008200,(2019.12),2020년3월6일_2018년12월31일_2019년12월31일_
3845,2016.05.162016.03.22CB(2015.12)005880110111-0008212,대한해운,110111-0008212,(2015.12),2015년12월31일_2016년3월9일_2014년12월31일_
7407,2017.03.312017.03.31CB(2016.12)005880110111-0008212,대한해운,110111-0008212,(2016.12),2015년12월31일_2016년12월31일_2017년3월20일_
12518,2018.04.022018.04.02CB(2017.12)005880110111-0008212,대한해운,110111-0008212,(2017.12),2018년3월19일_2016년12월31일_2017년12월31일_
21664,2020.03.182019.04.01CB(2018.12)005880110111-0008212,대한해운,110111-0008212,(2018.12),2018년12월31일_2019년3월18일_2017년12월31일_
22168,2020.03.302020.03.30CB(2019.12)005880110111-0008212,대한해운,110111-0008212,(2019.12),2019년12월31일_2018년12월31일_2020년03월18일_
3074,2016.03.302016.03.30CB(2015.12)004970110111-0008254,신라교역,110111-0008254,(2015.12),2015년12월31일_2016년3월17일_2014년12월31일_
7662,2017.03.312017.03.31CB(2016.12)004970110111-0008254,신라교역,110111-0008254,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
13233,2018.06.082018.03.30CB(2017.12)004970110111-0008254,신라교역,110111-0008254,(2017.12),2018년3월15일_2016년12월31일_2017년12월31일_
17521,2019.04.012019.04.01CB(2018.12)004970110111-0008254,신라교역,110111-0008254,(2018.12),2019년3월19일_2018년12월31일_2017년12월31일_
22544,2020.03.302020.03.30CB(2019.12)004970110111-0008254,신라교역,110111-0008254,(2019.12),2019년12월31일_2018년12월31일_2020년3월11일_
3609,2016.03.312016.03.31CB(2015.12)000800110111-0008262,경남기업,110111-0008262,(2015.12),2015년4월7일_2015년12월31일_2015년3월27일_2015년3월31일_2016년2월3일_2016년03월30일_2014년12월31일_
7302,2017.03.312017.03.31CB(2016.12)000800110111-0008262,경남기업,110111-0008262,(2016.12),2015년4월7일_2015년12월31일_2017년3월30일_2016년12월31일_2016년3월30일_2016년2월3일_
12436,2018.04.022018.04.02CB(2017.12)000800110111-0008262,경남기업,110111-0008262,(2017.12),2017년10월17일_2017년11월30일_2017년10월24일_2016년12월31일_2017년12월31일_2017년6월30일_2018년3월22일_
14532,2019.04.012019.04.01SB(2018.12)000800110111-0008262,경남기업,110111-0008262,(2018.12),2018년12월31일_2019년02월28일_
19119,2020.03.302020.03.30SB(2019.12)000800110111-0008262,경남기업,110111-0008262,(2019.12),2019년12월31일_2018년12월31일_2020년3월16일_
2661,2016.03.302016.03.30CB(2015.12)000590110111-0008486,CS홀딩스,110111-0008486,(2015.12),2015년12월31일_2014년12월31일_2016년3월15일_
7214,2017.03.312017.03.31CB(2016.12)000590110111-0008486,CS홀딩스,110111-0008486,(2016.12),2015년12월31일_2017년03월15일_2016년12월31일_
12356,2018.04.022018.04.02CB(2017.12)000590110111-0008486,CS홀딩스,110111-0008486,(2017.12),2016년12월31일_2018년03월14일_2017년12월31일_
17054,2019.04.012019.04.01CB(2018.12)000590110111-0008486,CS홀딩스,110111-0008486,(2018.12),2018년12월31일_2019년03월13일_2017년12월31일_
21875,2020.03.302020.03.30CB(2019.12)000590110111-0008486,CS홀딩스,110111-0008486,(2019.12),2019년12월31일_2018년12월31일_2020년03월18일_
13521,2018.11.072012.03.30CB(2011.12)005950110111-0008600,이수화학,110111-0008600,(2011.12),2011년12월31일_2010년12월31일_2012년3월15일_2011년4월8일_
13523,2018.11.072013.04.01CB(2012.12)005950110111-0008600,이수화학,110111-0008600,(2012.12),2011년12월31일_2012년12월31일_2013년3월12일_2012년3월15일_
13525,2018.11.072014.03.31CB(2013.12)005950110111-0008600,이수화학,110111-0008600,(2013.12),2012년12월31일_2014년3월12일_2013년12월31일_
13527,2018.11.072015.03.31CB(2014.12)005950110111-0008600,이수화학,110111-0008600,(2014.12),2013년12월31일_2014년12월31일_2015년3월11일_
13529,2018.11.072016.03.30CB(2015.12)005950110111-0008600,이수화학,110111-0008600,(2015.12),2015년12월31일_2014년12월31일_2016년3월16일_
13531,2018.11.072017.03.31CB(2016.12)005950110111-0008600,이수화학,110111-0008600,(2016.12),2015년12월31일_2016년12월31일_2017년3월15일_
13534,2018.11.072018.03.30CB(2017.12)005950110111-0008600,이수화학,110111-0008600,(2017.12),2016년12월31일_2018년3월15일_2017년12월31일_
17761,2019.04.012019.04.01CB(2018.12)005950110111-0008600,이수화학,110111-0008600,(2018.12),2018년12월31일_2019년3월20일_2017년12월31일_
22901,2020.03.302020.03.30CB(2019.12)005950110111-0008600,이수화학,110111-0008600,(2019.12),2019년12월31일_2018년12월31일_2020년3월19일_
3933,2016.05.162016.03.30CB(2015.12)002200110111-0008882,한국수출포장공업,110111-0008882,(2015.12),2015년12월31일_2016년3월9일_2014년12월31일_
8165,2017.03.312017.03.31CB(2016.12)002200110111-0008882,한국수출포장공업,110111-0008882,(2016.12),2015년12월31일_2016년12월31일_2017년3월15일_
13005,2018.04.022018.04.02CB(2017.12)002200110111-0008882,한국수출포장공업,110111-0008882,(2017.12),2018년3월14일_2016년12월31일_2017년3월15일_2017년12월31일_
17988,2019.04.012019.04.01CB(2018.12)002200110111-0008882,한국수출포장공업,110111-0008882,(2018.12),2018년12월31일_2019년3월10일_2017년12월31일_
23251,2020.03.302020.03.30CB(2019.12)002200110111-0008882,한국수출포장공업,110111-0008882,(2019.12),2019년12월31일_2018년12월31일_2020년3월16일_
3005,2016.03.302016.03.30CB(2015.12)003720110111-0010001,삼영화학공업,110111-0010001,(2015.12),2015년12월31일_2016년3월7일_2014년12월31일_
7584,2017.03.312017.03.31CB(2016.12)003720110111-0010001,삼영화학공업,110111-0010001,(2016.12),2015년12월31일_2017년3월8일_2016년12월31일_
11965,2018.03.302018.03.30CB(2017.12)003720110111-0010001,삼영화학공업,110111-0010001,(2017.12),2018년3월7일_2016년12월31일_2017년12월31일_
17448,2019.04.012019.04.01CB(2018.12)003720110111-0010001,삼영화학공업,110111-0010001,(2018.12),2018년12월31일_2019년3월8일_2017년12월31일_
22435,2020.03.302020.03.30CB(2019.12)003720110111-0010001,삼영화학공업,110111-0010001,(2019.12),2019년12월31일_2020년3월18일_
2511,2016.03.252016.03.25CB(2015.12)006800110111-0011679,미래에셋대우,110111-0011679,(2015.12),2015년12월31일_2016년2월26일_2014년12월31일_
8344,2017.05.042017.03.31CB(2016.12)006800110111-0011679,미래에셋대우,110111-0011679,(2016.12),2015년12월31일_2016년3월17일_2016년12월31일_2017년3월15일_
13332,2018.06.282018.03.30CB(2017.12)006800110111-0011679,미래에셋대우,110111-0011679,(2017.12),2016년11월4일_2018년3월7일_2016년12월29일_2016년12월31일_2017년12월31일_2017년3월15일_
17380,2019.04.012019.04.01CB(2018.12)006800110111-0011679,미래에셋대우,110111-0011679,(2018.12),2018년12월31일_2019년3월11일_2017년12월31일_
22334,2020.03.302020.03.30CB(2019.12)006800110111-0011679,미래에셋대우,110111-0011679,(2019.12),2019년12월31일_2018년12월31일_2020년3월12일_
16004,2019.04.172015.03.31SB(2014.12)003830110111-0012437,대한화섬,110111-0012437,(2014.12),2013년12월31일_2015년3월9일_2014년12월31일_
16005,2019.04.172016.03.30SB(2015.12)003830110111-0012437,대한화섬,110111-0012437,(2015.12),2015년12월31일_2016년3월4일_2014년12월31일_
16006,2019.04.172017.03.31SB(2016.12)003830110111-0012437,대한화섬,110111-0012437,(2016.12),2015년12월31일_2017년3월9일_2016년12월31일_
16007,2019.04.172018.04.02SB(2017.12)003830110111-0012437,대한화섬,110111-0012437,(2017.12),2018년3월14일_2016년12월31일_2017년12월31일_
16008,2019.04.172019.04.01SB(2018.12)003830110111-0012437,대한화섬,110111-0012437,(2018.12),2018년12월31일_2019년3월21일_2017년12월31일_
19344,2020.03.302020.03.30SB(2019.12)003830110111-0012437,대한화섬,110111-0012437,(2019.12),2019년12월31일_2020년3월19일_
712,2016.03.302016.03.30SB(2015.12)003850110111-0012560,보령제약,110111-0012560,(2015.12),2015년12월31일_2016년3월17일_2014년12월31일_
5182,2017.03.312017.03.31SB(2016.12)003850110111-0012560,보령제약,110111-0012560,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
13324,2018.06.252018.04.02CB(2017.12)003850110111-0012560,보령제약,110111-0012560,(2017.12),2018년3월15일_2016년12월31일_2017년12월31일_
16757,2019.03.292019.03.29CB(2018.12)003850110111-0012560,보령제약,110111-0012560,(2018.12),2018년12월31일_2019년3월14일_
22372,2020.03.302020.03.30CB(2019.12)003850110111-0012560,보령제약,110111-0012560,(2019.12),2019년12월31일_2018년12월31일_2020년3월12일_
3311,2016.03.302016.03.30CB(2015.12)000230110111-0012776,일동홀딩스,110111-0012776,(2015.12),2016년3월9일_2015년12월31일_2014년12월31일_
7936,2017.03.312017.03.31CB(2016.12)000230110111-0012776,일동홀딩스,110111-0012776,(2016.12),2015년12월31일_2017년3월16일_2016년12월31일_
12872,2018.04.022018.04.02CB(2017.12)000230110111-0012776,일동홀딩스,110111-0012776,(2017.12),2018년3월15일_2016년12월31일_2017년12월31일_
17796,2019.04.012019.04.01CB(2018.12)000230110111-0012776,일동홀딩스,110111-0012776,(2018.12),2018년12월31일_2019년3월14일_2017년12월31일_
22946,2020.03.302020.03.30CB(2019.12)000230110111-0012776,일동홀딩스,110111-0012776,(2019.12),2019년12월31일_2018년12월31일_2020년3월12일_
3086,2016.03.302016.03.30CB(2015.12)000010110111-0012809,신한은행,110111-0012809,(2015.12),2015년12월31일_2016년3월8일_2014년12월31일_
7676,2017.03.312017.03.31CB(2016.12)000010110111-0012809,신한은행,110111-0012809,(2016.12),2015년12월31일_2016년12월31일_2017년3월7일_
18385,2019.07.052018.04.02CB(2017.12)000010110111-0012809,신한은행,110111-0012809,(2017.12),2018년3월7일_2016년12월31일_2017년12월31일_
18386,2019.07.052019.04.01CB(2018.12)000010110111-0012809,신한은행,110111-0012809,(2018.12),2018년12월31일_2019년3월11일_2017년12월31일_
22562,2020.03.302020.03.30CB(2019.12)000010110111-0012809,신한은행,110111-0012809,(2019.12),2019년12월31일_2018년12월31일_2020년3월4일_
179,2016.03.292016.03.29SB(2015.12)002290110111-0012825,삼일기업공사,110111-0012825,(2015.12),2015년12월31일_2016년3월7일_2014년12월31일_
4471,2017.03.302017.03.30SB(2016.12)002290110111-0012825,삼일기업공사,110111-0012825,(2016.12),2015년12월31일_2016년12월31일_2017년3월10일_
9202,2018.03.302018.03.30SB(2017.12)002290110111-0012825,삼일기업공사,110111-0012825,(2017.12),2018년3월20일_2016년12월31일_2017년12월31일_
14961,2019.04.012019.04.01SB(2018.12)002290110111-0012825,삼일기업공사,110111-0012825,(2018.12),2019년3월16일_2018년12월31일_2017년12월31일_
19728,2020.03.302020.03.30SB(2019.12)002290110111-0012825,삼일기업공사,110111-0012825,(2019.12),2019년12월31일_2018년12월31일_2020년3월3일_
2746,2016.03.302016.03.30CB(2015.12)000050110111-0013287,경방,110111-0013287,(2015.12),2015년12월31일_2016년2월19일_2014년12월31일_
7306,2017.03.312017.03.31CB(2016.12)000050110111-0013287,경방,110111-0013287,(2016.12),2015년12월31일_2016년12월31일_2017년2월17일_
11820,2018.03.302018.03.30CB(2017.12)000050110111-0013287,경방,110111-0013287,(2017.12),2016년12월31일_2017년12월31일_2018년2월12일_
17160,2019.04.012019.04.01CB(2018.12)000050110111-0013287,경방,110111-0013287,(2018.12),2018년12월31일_2019년2월18일_2017년12월31일_
22019,2020.03.302020.03.30CB(2019.12)000050110111-0013287,경방,110111-0013287,(2019.12),2019년12월31일_2020년2월14일_
2930,2016.03.302016.03.30CB(2015.12)000060110111-0013328,메리츠화재,110111-0013328,(2015.12),2015년12월31일_2016년3월6일_2014년12월31일_
7500,2017.03.312017.03.31CB(2016.12)000060110111-0013328,메리츠화재,110111-0013328,(2016.12),2015년12월31일_2016년12월31일_2017년3월10일_
12587,2018.04.022018.04.02CB(2017.12)000060110111-0013328,메리츠화재,110111-0013328,(2017.12),2018년3월14일_2016년12월31일_2017년12월31일_
17360,2019.04.012019.04.01CB(2018.12)000060110111-0013328,메리츠화재,110111-0013328,(2018.12),2018년12월31일_2019년3월14일_2017년12월31일_
22306,2020.03.302020.03.30CB(2019.12)000060110111-0013328,메리츠화재,110111-0013328,(2019.12),2019년12월31일_2018년12월31일_2020년3월5일_
3505,2016.03.302016.03.30CB(2015.12)000110110111-0013419,한국스탠다드차타드은행,110111-0013419,(2015.12),2015년12월31일_2014년12월31일_2016년3월16일_
8166,2017.03.312017.03.31CB(2016.12)000110110111-0013419,한국스탠다드차타드은행,110111-0013419,(2016.12),2015년12월31일_2016년12월31일_2017년3월15일_
12298,2018.03.302018.03.30CB(2017.12)000110110111-0013419,한국스탠다드차타드은행,110111-0013419,(2017.12),2018년3월14일_2016년12월31일_2017년12월31일_
17005,2019.03.292019.03.29CB(2018.12)000110110111-0013419,한국스탠다드차타드은행,110111-0013419,(2018.12),2018년12월31일_2019년3월15일_2017년12월31일_
